,pm25,pm10,temp,rh,co,Date
263,81.4927786,224.9756176,30.35298396,54.57611928,0.343065109,21-11-2020 18:00
264,99.39602651,223.412054,29.17816297,62.64717006,0.353145822,21-11-2020 19:00
265,119.6214566,254.6197208,28.3886779,65.5945692,0.311292576,21-11-2020 20:00
266,152.4792541,319.6624323,28.02780542,64.62772175,0.276523627,21-11-2020 21:00
267,113.9190737,234.5805112,27.57061842,68.08717497,0.260146359,21-11-2020 22:00
268,121.2318251,240.4948792,26.91791188,72.00743701,0.310713562,21-11-2020 23:00
269,139.6708387,264.9120544,26.87254939,72.02593316,0.336318352,22-11-2020 00:00
270,133.952532,280.3894,26.2233811,70.28761847,0.362347736,22-11-2020 01:00
271,129.9728438,271.7651921,26.18717766,67.31765313,0.35058722,22-11-2020 02:00
272,138.029064,277.075521,26.1872639,69.02437122,0.359046856,22-11-2020 03:00
273,136.0499297,282.8069505,25.84519188,69.89135292,0.357590271,22-11-2020 04:00
274,113.6780629,234.5027499,25.50149202,68.74846986,0.355302328,22-11-2020 05:00
275,99.40444608,203.6569223,25.50149027,69.27959131,0.344439062,22-11-2020 06:00
276,129.7813649,260.6408678,25.9992155,70.39432688,0.364074944,22-11-2020 07:00
277,133.721926,274.1997172,29.01165781,60.77898471,0.348613341,22-11-2020 08:00
278,139.7847951,303.225273,33.73623182,47.43053177,0.333254344,22-11-2020 09:00
279,95.44999044,208.7226232,36.69766724,41.36655095,0.294353559,22-11-2020 10:00
280,89.3898192,189.851762,38.30773962,38.09169102,0.236394762,22-11-2020 11:00
281,138.097516,294.5617653,40.44554888,38.00322689,0.312449169,22-11-2020 12:00
282,149.5709254,324.4744951,41.80249413,35.55020181,0.305193488,22-11-2020 13:00
283,122.1286139,265.6945378,40.89446147,37.43635301,0.326445119,22-11-2020 14:00
284,113.7899274,235.8457888,39.6875519,38.44980761,0.235621045,22-11-2020 15:00
285,115.1968834,239.4602955,36.74969735,43.24597977,0.229609643,22-11-2020 16:00
286,85.68684998,166.9935114,32.0987749,53.39933741,0.237425614,22-11-2020 17:00
287,89.96080615,189.1350209,29.84664187,60.40817815,0.298384165,22-11-2020 18:00
288,104.7091705,218.5902348,28.99339263,62.07974811,0.346963701,22-11-2020 19:00
289,157.5000532,437.3895529,28.38392805,62.60025867,0.364590252,22-11-2020 20:00
290,104.2910985,233.5320515,27.69829061,62.06769843,0.361427079,22-11-2020 21:00
